"no";"tipo";"de_para";"resumo";"data"
"2500";"TEL";"WASHINGTON (E)";"ALCA. Conferência das Américas. Discurso do Secretário Assistente para Assuntos Hemisféricos do DOS. Miami, 15/10.";2002-10-17
"2504";"TEL";"WASHINGTON (E)";"EUA-Iraque. Timing de eventual confronto\". Declaração de diplomata dos EUA. \"";2002-10-17
"1046";"DET";"WASHINGTON (E)";"Brasil-EUA. Tríplice Fronteira. Convite a funcionário do DoS.";2002-10-18
"795";"DET";"PEQUIM (E)";"Brasil-China. BIE: apoio à candidatura da RPC. Visita ao Brasil do Enviado Especial do Governo chinês, Zhang Guobao. Adiamento.";2002-10-21
"1134";"TEL";"PEQUIM (E)";"Brasil-China. Visita do VM Zhang Guobao, da SDPC. Subsídios.";2002-10-21
"1132";"TEL";"PEQUIM (E)";"Coréia do Norte. Programa nuclear. Visita do Secretário de Estado Assistente James Kelly. Possível papel da China.";2002-10-21
"2519";"TEL";"WASHINGTON (E)";"EUA/Coréia do Norte. Armas nucleares. Cancelamento do Framework Agreement\" \"";2002-10-21
"1055";"DET";"WASHINGTON (E)";"Relações Brasil-Paraguai. Conjuntura.";2002-10-21
"1048";"DET";"WASHINGTON (E)";"Tríplice Fronteira. Convite a funcionário do DOS. Iniciativa argentina.";2002-10-21
"1139";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Soja. Controles sobre produtos geneticamente modificados. Efeitos para o Brasil.";2002-10-22
"1140";"TEL";"PEQUIM (E)";"Brasil-China. Visita do VM Zhang Guobao. Adiamento.";2002-10-22
"1060";"DET";"WASHINGTON (E)";"BRASIL-BOLÍVIA. ENERGIA. VISITA DO PRESIDENTE DA PETROBRÁS. ENCONTROS COM AUTORIDADES.";2002-10-22
"1061";"DET";"WASHINGTON (E)";"Brasil-China. Comércio agrícola. Soja. Controles sobre produtos geneticamente modificados. Efeitos para o Brasil.";2002-10-22
"2528";"TEL";"WASHINGTON (E)";"Brasil-EUA. Contexto político da carta de Deputados dos EUA a respeito de comentários do candidato do PT sobre o TNP.";2002-10-22
"1062";"DET";"WASHINGTON (E)";"Política Interna. Eleições Presidenciais. Resultados.";2002-10-22
"1072";"DET";"WASHINGTON (E)";"Telegramas para conhecimento do Senhor Secretário-Geral.";2002-10-22
"1143";"TEL";"PEQUIM (E)";"Brasil-China. Soja. Lei de controle de OGMs. Novos procedimentos provisórios. Possíveis efeitos para o produto brasileiro.";2002-10-23
"1145";"TEL";"PEQUIM (E)";"China-Estados Unidos. Visita do Presidente Jiang Zemin.";2002-10-23
"798";"DET";"PEQUIM (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 23/10/2002 11:18 Operador ----> TEREZINHA BENTO DE FREITAS";2002-10-23
"2545";"TEL";"WASHINGTON (E)";"Brasil-EUA. III Reunião do Mecanismo de Consulta Política. Washington, 22/10. Relato.";2002-10-23
"2544";"TEL";"WASHINGTON (E)";"Brasil-México. reunião do Senhor SG com o Subsecretário para América do Norte do Tlatelolco.";2002-10-23
"2543";"TEL";"WASHINGTON (E)";"EUA-Brasil-México. Reunião trilateral. Washington, 22/10. Relato.";2002-10-23
"1083";"DET";"WASHINGTON (E)";"Extensão da Extradição. Brasil/EUA.";2002-10-24
"2558";"TEL";"WASHINGTON (E)";"Tríplice Fronteira. Alegada presença de grupos terroristas na região. Matéria da revista `The New Yorker`.";2002-10-24
"1160";"TEL";"PEQUIM (E)";"Brasil-china. Mecanismo de consultas bilaterais. Modelo de diálogo de alto nível entre a China e a África do Sul.";2002-10-25
"2579";"TEL";"WASHINGTON (E)";"Brasil-Bangladesh. Cumulatividade. Pedido de agrément\". Embaixador Syed Hasan Ahmad. \"";2002-10-25
"1086";"DET";"WASHINGTON (E)";"Brasil-Bangladesh. Cumulatividade. Pedido de agrément\". Embaixador Syed Hasan Ahmad. Pedido de informações. \"";2002-10-25
"2573";"TEL";"WASHINGTON (E)";"Promoção Comercial. Equipamentos militares. Sondagem sobre potencial exportador brasileiro para os Estados Unidos.";2002-10-25
"2574";"TEL";"WASHINGTON (E)";"Telefonema de Bush ao presidente-eleito do Brasil. Encontro entre os presidentes. Visita de Collin Powell. Posse.";2002-10-25
"1091";"DET";"WASHINGTON (E)";"Tríplice Fronteira. Alegada presença de grupos terroristas na região. Matéria da revista ´The New Yorker´. Carta ao editor.";2002-10-25
"1161";"TEL";"PEQUIM (E)";"Coréia do Norte. Programa nuclear. Reações na China.";2002-10-27
"1167";"TEL";"PEQUIM (E)";"Brasil-China. Soja. Lei de Controle de transgênicos. Encontro com o Ministro da Agricultura. Pedido de instruções.";2002-10-28
"1093";"DET";"WASHINGTON (E)";"Promoção Comercial. Equipamentos militares. Sondagem sobre potencial exportador brasileiro para os Estados Unidos.";2002-10-28
"1173";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Reunião de funcionários do MAPA na Administração de Quarentena. Relato.";2002-10-29
"2604";"TEL";"WASHINGTON (E)";"Brasil-EUA. Carta do Presidente da Comissão de Relações Exteriores sobre o Presidente-eleito do Brasil.";2002-10-29
"2596";"TEL";"WASHINGTON (E)";"Brasil-EUA. Eleições 2002. Evento no CSIS. Observações de funcionário do Departamento de Estado.";2002-10-29
"2605";"TEL";"WASHINGTON (E)";"EUA. Política Externa. Estratégia de Segurança Nacional dos governos Bush e Clinton. Análise.";2002-10-29
"1177";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Vegetais. Reunião de funcionário do MAPA com a AQSIQ. Relato.";2002-10-30
"1178";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Carnes. Reunião com a AQSIQ.";2002-10-30
"2622";"TEL";"WASHINGTON (E)";"EUA. Agricultura. Café. Padrões de Qualidade. Possível Projeto de Lei.";2002-10-30
"2631";"TEL";"WASHINGTON (E)";"Agricultura. Reunião das Embaixadas do Grupo de Cairns-Washington. Convidado do FAS/USDA.";2002-10-31
"1104";"DET";"WASHINGTON (E)";"Brasil-Bangladesh. Pedido de agrément. Embaixador Syed Hasan Ahmad.";2002-10-31
"1189";"TEL";"PEQUIM (E)";"Brasil-RPC. 13ª reunião do Comitê Conjunto do Programa CBERS. Visita do MCT à China. Cooperação sobre o uso imagens de sensoreamento remoto.";2002-01-11
"1192";"TEL";"PEQUIM (E)";"Brasil-China. Assuntos jurídicos. Expulsão de cidadão chinês do Brasil. Escolta efetuada pela Polícia Federal, sem aviso prévio ao posto.";2002-04-11
"819";"DET";"PEQUIM (E)";"Brasil-China. Expulsão. Cidadão chinês.";2002-04-11
"1196";"TEL";"PEQUIM (E)";"Brasil-China. Visita do ViceMinistro Zhang Guobao, da SDPC, ao Brasil.";2002-05-11
"1199";"TEL";"PEQUIM (E)";"China-Taiwan. Questão das ligações diretas. Seminário em Taiwan. Envio de Delegação senior da RPC.";2002-05-11
"1198";"TEL";"PEQUIM (E)";"Política interna. Fuga do país de autoridade chinesa. Gao Yan. Processo sucessório.";2002-05-11
"2657";"TEL";"WASHINGTON (E)";"EUA. Política interna e externa. Eleições parlamentares e para governador. Pano de fundo e cenários.";2002-05-11
"2668";"TEL";"WASHINGTON (E)";"Tríplice Fronteira. Alegada presença de grupos terroristas. Matéria a ser publicada pela revista `Vanity Fair`.";2002-05-11
"2676";"TEL";"WASHINGTON (E)";"Brasil-EUA. Vitória do Partido Republicano. Possível efeito nas relações bilaterais.";2002-06-11
"2681";"TEL";"WASHINGTON (E)";"Brasil-EUA. Vitória do Partido Republicano. Possível efeito nas relações bilaterais.";2002-06-11
"1122";"DET";"WASHINGTON (E)";"Brasil-EUA. Cooperação antidrogas. Tiro de destruição. Visita de missão técnica do DoS a Brasília.";2002-06-11
"2688";"TEL";"WASHINGTON (E)";"EUA. Política externa e interna. Eleições de meio de mandato. Resultados e conseqüências.";2002-06-11
"2680";"TEL";"WASHINGTON (E)";"Extensão de Extradição. Brasil-EUA.";2002-06-11
"1209";"TEL";"PEQUIM (E)";"China. Política interna. Sucessão. 16º Congresso do Partido Comunista. Provável configuração da Comissão Permanente do Politburo do CCPCC.";2002-07-11
"1130";"DET";"WASHINGTON (E)";"Angola. Missão do Banco Mundial.";2002-07-11
"2689";"TEL";"WASHINGTON (E)";"Contencioso. Algodão. OMC. 61a Assembléia Plenária do ICAC. Contatos.";2002-07-11
"1210";"TEL";"PEQUIM (E)";"China-Estados Unidos. Visita do Presidente Jiang Zemin. Briefing\" do MNE. \"";2002-08-11
"1211";"TEL";"PEQUIM (E)";"Política interna. Sucessão. Preparativos para o 16º Congresso do Partido Comunista. Três Representações\". Aprovação. \"";2002-08-11
"2703";"TEL";"WASHINGTON (E)";"EUA. Substituição do Embaixador da Argentina em Washington.";2002-08-11
"1138";"DET";"WASHINGTON (E)";"Malásia-Estados Unidos. Terrorismo. Centro de Treinamento Regional anti-terrorismo. Retransmissão de telegrama.";2002-08-11
"1137";"DET";"WASHINGTON (E)";"Terrorismo. Tríplice Fronteira. Matéria da CNN.";2002-08-11
"2704";"TEL";"WASHINGTON (E)";"Tríplice fronteira. Alegada atividade de grupos terroristas. Reportagens da CNN.";2002-08-11
"2712";"TEL";"WASHINGTON (E)";"Tríplice Fronteira. Alegada presença de grupos terroristas. `Press Guidance` do DOS.";2002-08-11
"1142";"DET";"WASHINGTON (E)";"CPIC. Confirmação de presenças.";2002-11-11
"2723";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 11/11/2002 16:12 Operador ----> TEREZINHA BENTO DE FREITAS";2002-11-11
"2726";"TEL";"WASHINGTON (E)";"Tríplice Fronteira. Alegada presença de grupos terroristas. Contato com a direção da rede CNN.";2002-11-11
"1226";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Carnes. Dificuldades em dar início às exportações brasileiras.";2002-12-11
"1218";"TEL";"PEQUIM (E)";"Brasil-China. Agricultura. Cooperação em produção de soja. Missão ao Brasil. Pedido de organização. Comentários.";2002-12-11
"842";"DET";"PEQUIM (E)";"Relações Brasil-China. Visita do Vice-Ministro Guobao. Conselho de Segurança e Comissão de Alto Nível.";2002-12-11
"845";"DET";"PEQUIM (E)";"Brasil-RPC. Programa CBERS. Texto. Protocolo de Implementação. Projeto revisado. Versões em português e inglês.";2002-11-13
"2755";"TEL";"WASHINGTON (E)";"Corpo Consular acreditado no Brasil. Expedição de carteiras de identidade. Reciprocidade.";2002-11-13
"1160";"DET";"WASHINGTON (E)";"Corpo consular acreditado no Brasil. Expedição de carteiras de identidade. Reciprocidade.";2002-11-13
"1169";"DET";"WASHINGTON (E)";"Indonésia. Atentado em Bali. Autoria. Retrasmissão de telegrama.";2002-11-13
"1231";"TEL";"PEQUIM (E)";"Modernização. Integração SEREPostos. Conclusão da conexão física.";2002-11-14
"853";"DET";"PEQUIM (E)";"Visita do Enviado Especial do Governo da Coréia. Reunião no MDIC.";2002-11-14
"854";"DET";"PEQUIM (E)";"Visita do Enviado Especial do Governo da RPC. Reunião com o Secretário do Desenvolvimento da Produção do MDIC.";2002-11-14
"2779";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Secretário de Estado Assistente Otto Reich.";2002-11-15
"1241";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Carnes. Exportação da empresa Perdigão. Possibilidade de problemas.";2002-11-18
"856";"DET";"PEQUIM (E)";"Brasil-China. Designação de Hu Jintao como novo Secretário-Geral do PCC. Mensagem de Congratulações.";2002-11-18
"1243";"TEL";"PEQUIM (E)";"China. Hu Jintao novo Secretário-Geral do PCC. Mensagens de congratulações.";2002-11-18
"1239";"TEL";"PEQUIM (E)";"OMC. Candidatura moçambicana. Apoio brasileiro. Gestões. China. Pedido de instrução.";2002-11-18
"858";"DET";"PEQUIM (E)";"OMS. Candidatura Moçambicana ao cargo de DG.";2002-11-18
"1177";"DET";"WASHINGTON (E)";"Tríplice Fronteira. Alegada presença de grupos terroristas. Matéria da Vanity Fair\". \"";2002-11-18
"1247";"TEL";"PEQUIM (E)";"Brasil-China. Designação de Hu Jintao como novo SecretárioGeral do PCC. Mensagem de congratulações.";2002-11-19
"1246";"TEL";"PEQUIM (E)";"Convite à visita do Senhor Presidente da República à China.";2002-11-19
"2797";"TEL";"WASHINGTON (E)";"Ciência e tecnologia. Combate ao terrorismo. Sistema global de vigilância de dados pessoais.";2002-11-19
"1255";"TEL";"PEQUIM (E)";"OMS. Candidatura moçambicana. Apoio brasileiro. Realização de gestões.";2002-11-20
"2811";"TEL";"WASHINGTON (E)";"Brasil-EUA. Resolução de congratulações do Senado dos EUA pelas eleições no Brasil.";2002-11-21
"1268";"TEL";"PEQUIM (E)";"Brasil-China. Soja. Novas Regras de importação de transgênicos. Seminário sobre controles provisórios.";2002-11-22
"871";"DET";"PEQUIM (E)";"Brasil-RPC. Designação de Hu Jintao como novo Secretário-Geral do PCC. Mensagem de Congratulações.";2002-11-22
"1264";"TEL";"PEQUIM (E)";"Mudanças decorrentes do XVI Congresso do Partido Chinês.";2002-11-22
"1276";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Soja. Certificação. Possível criação de mecanismo especial para o produto brasileiro.";2002-11-25
"876";"DET";"PEQUIM (E)";"Brasil-China. Carta do Sr. PR ao Presidente da RPC. Eventual visita do Sr. PR à China. Encontro do Embaixador chinês com os Srs. SGAP e SG.";2002-11-25
"1274";"TEL";"PEQUIM (E)";"Convite à visita do Senhor Presidente da República à China.";2002-11-25
"883";"DET";"PEQUIM (E)";"Brasil-China. Visita do Vice Ministro Guobao a Brasilia. Encontro no Itamaraty. Relato.";2002-11-26
"886";"DET";"PEQUIM (E)";"Brasil-RPC. Designação de Hu Jintao como novo Secretário-Geral do PCC. Mensagem de congratulações do Sr. Vice Presidente.";2002-11-27
"1284";"TEL";"PEQUIM (E)";"Visitas oficiais. BrasilChina. Ministro do Desenvolvimento, Indústria e Comércio Exterior.";2002-11-27
"2878";"TEL";"WASHINGTON (E)";"Almoço com Deputy Assistent Secretary of Defense for Western Hemisfere Affairs\". Afeganistão, Iraque, Tríplice Fronteira, Colômbia. \"";2002-11-28
"1222";"DET";"WASHINGTON (E)";"Brasil-EUA. Mecanismo Bilateral de Consultas. III Reunião. Brasília, 20 de novembro. Relatório.";2002-11-28
"1297";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Soja. Possível solução temporária para o problema de certificação.";2002-03-12
"2893";"TEL";"WASHINGTON (E)";"Brasil-Bangladesh. Pedido de agrément\". Embaixador Syed Hasan Ahmad. Divulgação simultânea da notícia. \"";2002-03-12
"2913";"TEL";"WASHINGTON (E)";"Brasil-México. Críticas do Chanceler Carlos Castañeda.";2002-04-12
"2900";"TEL";"WASHINGTON (E)";"EUA. Iraque. Não-Proliferação. Declarações do Presidente Bush. Relatório, no Reino Unido, sobre Direitos humanos no Iraque.";2002-04-12
"1309";"TEL";"PEQUIM (E)";"China-Rússia. Visita do Presidente Vladimir Putin.";2002-05-12
"1310";"TEL";"PEQUIM (E)";"Progresso nas relações Brasil China nas áreas econômica, comercial e cultural.";2002-05-12
"1257";"DET";"WASHINGTON (E)";"Brasil-EUA. Cooperação judiciária. Acordo de Extradição. Necessidade de novo texto.";2002-05-12
"349";"TEL";"WASHINGTON (E)";"Ciência e Tecnologia. EUA. Visita do Dr. Gylvan Meira a Washington.";2002-05-12
"2922";"TEL";"WASHINGTON (E)";"Brasil-México. Críticas do Chanceler Jorge Castañeda.";2002-06-12
"2953";"TEL";"WASHINGTON (E)";"EUA. Iraque. NãoProliferação. Declaração iraquiana. Armas de destruição em massa. CSNU.";2002-11-12
"928";"DET";"PEQUIM (E)";"Consulado-Geral em Xangai. Ministro de Segunda Classe João de Mendonça Lima Neto. Anuência.";2002-12-12
"937";"DET";"PEQUIM (E)";"Japão. França. Coréia do Norte. Retransmissão de telegrama.";2002-12-13
"2976";"TEL";"WASHINGTON (E)";"BRASIL-EUA. Visita do Presidente-eleito Luis Inácio Lula da Silva a Washington. Encontro com o USTR Robert Zoellick.";2002-12-13
"2989";"TEL";"WASHINGTON (E)";"EUA. Doutrina de Segurança. Ataques preventivos. Possibilidade de uso de armas nucleares.";2002-12-13
"2972";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 16/12/2002 11:01 Operador ----> CLAUDIA ZILA CORREIA LOPES";2002-12-13
"1340";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Carnes. Modelos de certificados sanitários. Nova reação da AQSIQ. Comentários.";2002-12-17
"3002";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Presidente eleito a Washington. Carta de Deputados norteamericanos.";2002-12-17
"3001";"TEL";"WASHINGTON (E)";"EUA. Política externa. América Latina. Situação de Otto Reich.";2002-12-17
"2999";"TEL";"WASHINGTON (E)";"EUA. Política externa. Venezuela. Crise política. Posicionamento do governo norte-americano .";2002-12-17
"2997";"TEL";"WASHINGTON (E)";"EUA-Chile. Acordo de Livre Comércio. Comentários Preliminares.";2002-12-17
"3031";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Presidente eleito a Washington. Encontro com parlamentares.";2002-12-18
"3025";"TEL";"WASHINGTON (E)";"EUA. Política externa. Colômbia. Visita da Chanceler Carolina Barco.";2002-12-18
"3035";"TEL";"WASHINGTON (E)";"EUA. Política externa. América Latina. Situação de Otto Reich. Editoriais.";2002-12-18
"3034";"TEL";"WASHINGTON (E)";"EUA/Coréia do Norte. Não proliferação. Temas diversos. Programa nuclear. Venda de Mísseis para o Iemem.";2002-12-18
"3044";"TEL";"WASHINGTON (E)";"Brasil-Etiópia. Cumulatividade. Pedido de agrément\". Embaixador Ato Kassahun Ayele. \"";2002-12-19
"3045";"TEL";"WASHINGTON (E)";"Meio Ambiente. GEF. Conselho. Composição. Circunscrição do Brasil.";2002-12-19
"1302";"DET";"WASHINGTON (E)";"TERRORISMO. SEGURANÇA EM AEROPORTOS. PROPOSTA DE VISITA DE MISSÃO DE AVALIAÇÃO DOS ESTADOS UNIDOS.";2002-12-20
"1344";"TEL";"PEQUIM (E)";"China-Estados Unidos. Visita Do SSE Richard Armitage. Retomada das Consultas sobre Defesa. Pressões sobre a Coréia do Norte.";2002-12-26
"1368";"TEL";"PEQUIM (E)";"Consulado-Geral em Xangai. Ministro de Segunda Classe João de Mendonça Lima Neto. Anuência concedida.";2002-12-30
"3101";"TEL";"WASHINGTON (E)";"Terrorismo. Segurança em Aeroportos. Proposta de Visita de Missão de Avaliação dos Estados Unidos.";2002-12-30
"1372";"TEL";"PEQUIM (E)";"OMS. Candidatura Mocumbi ao cargo de DG. Gestões conjuntas Brasil-França. Esclarecimento.";2002-12-31
"4";"TEL";"PEQUIM (E)";"Coreia do Norte. Reativação de Programa nuclear. Disposição da China de interceder.";2003-06-01
"9";"TEL";"WASHINGTON (E)";"EUA. Política externa. Venezuela. Contato com o Subchefe da Divisão de Assuntos Andinos do DOS. Posição norte-americana.";2003-06-01
"5";"TEL";"PEQUIM (E)";"Brasil-China. Comércio de Produtos agrícolas. Soja. Aparente rejeição de documento brasileiro sobre segurança alimentar.";2003-07-01
"9";"TEL";"PEQUIM (E)";"Coréia do Norte. Questão do Rearmamento nuclear. Conferência de imprensa do Embaixador norte-coreano em Pequim.";2003-07-01
"25";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Subsecretário de Assuntos Políticos do DOS, Marc Grossman.";2003-07-01
"23";"TEL";"WASHINGTON (E)";"EUA. Política externa. RPDC. Não-proliferação nuclear. Doutrina de preemption\". Solução diplomática para a crise instaurada. \"";2003-07-01
"5";"DET";"PEQUIM (E)";"PROPRIEDADE INTELECTUAL. OMPI. CÚPULA SOBRE PROPRIDADE INTELECTUAL E A ECONOMIA DO CONHECIMENTO\". \"";2003-08-01
"15";"TEL";"PEQUIM (E)";"OMS. Candidatura moçambicana. Gestão em Pequim. Coordenação com a embaixada francesa.";2003-09-01
"14";"TEL";"PEQUIM (E)";"Propriedade intelectual. OMPI. Proposta de reunião de cúpula em Pequim. Briefing ao corpo diplomático.";2003-09-01
"45";"TEL";"WASHINGTON (E)";"Brasil-EUA. Declarações do Ministro da Ciência e Tecnologia. Comentário do Departamento de Estado.";2003-09-01
"58";"TEL";"WASHINGTON (E)";"Brasil-EUA. Encontro de cúpula. Conversas na Casa Branca e no Departamento de Estado.";2003-09-01
"62";"TEL";"WASHINGTON (E)";"Brasil-EUA. Encontro de cúpula. Conversas na Casa Branca e no Departamento de Estado.";2003-09-01
"41";"TEL";"WASHINGTON (E)";"EUA. Política externa. Venezuela. Conversa com o Secretário de Estado Assistente, interino.";2003-09-01
"56";"TEL";"WASHINGTON (E)";"EUA-Argentina. Nomeação do novo Embaixador dos EUA em Buenos Aires. Lino Gutiérrez.";2003-09-01
"25";"TEL";"PEQUIM (E)";"Coréia do Norte. China. Visita do Chanceler francês Dominique de Villepin. Diálogo EUA-RDPC. Telefonema do Chanceler Tang Jiaxuan ao SE Colin Powell.";2003-10-01
"16";"DET";"PEQUIM (E)";"Posse presidencial. Encontros bilaterais à margem. Vice-Presidente. China. Ministro dos Transportes.";2003-10-01
"66";"TEL";"WASHINGTON (E)";"EUA. Política externa. Perspectivas para 2003.";2003-10-01
"75";"TEL";"WASHINGTON (E)";"EUA/Política Externa/RPDC. Não proliferação nuclear. Retirada do Tratado de Não Proliferação Nuclear.";2003-10-01
"67";"TEL";"WASHINGTON (E)";"EUA-Venezuela. Matéria do Washington Post sobre proposta norte-americana para solucionar a crise venezuelana.";2003-10-01
"77";"TEL";"WASHINGTON (E)";"Confirmação de Roger Noriega como Assistent Secretary do DOS.";2003-11-01
"19";"DET";"WASHINGTON (E)";"Relações Brasil-EUA. Audiência do USTR com o Senhor Ministro de Estado. Relato.";2003-12-01
"20";"DET";"WASHINGTON (E)";"Telefonema ao Secretário Colin Powell. Crise na Venezuela.";2003-12-01
"88";"TEL";"WASHINGTON (E)";"EUA-Venezuela. Reunião no DOS sobre conformação do grupo de amigos da Venezuela\". \"";2003-01-13
"106";"TEL";"WASHINGTON (E)";"EUA-Venezuela. Reunião no DOS com representantes da oposição.";2003-01-14
"104";"TEL";"WASHINGTON (E)";"Política Externa. EUA-Iraque. Perspectivas de guerra. Comentários.";2003-01-14
"33";"TEL";"PEQUIM (E)";"China. Coréia do Norte. Oferta de Pequim para sediar diálogo. Visita do Secretário de Estado Assistente James Kelly.";2003-01-15
"32";"TEL";"PEQUIM (E)";"OMS. Candidatura moçambicana. Gestão em Pequim. Coordenação com a Embaixada da França.";2003-01-15
"116";"TEL";"WASHINGTON (E)";"EUA/RPDC. Política Externa. Não-proliferação nuclear. Encontro com Bill Richardson. Visita Kelly a Seul. Oferta de ajuda.";2003-01-15
"34";"DET";"WASHINGTON (E)";"VENEZUELA. VISITA DA EMBAIXADORA DOS EUA. REUNIÃO DE CHEFES DE ESTADO EM QUITO.";2003-01-16
"35";"TEL";"PEQUIM (E)";"China, Coréia do Norte, Estados Unidos. Visita do Secretário de Estado Assistente James Kelly.";2003-01-17
"44";"TEL";"PEQUIM (E)";"Brasil-China. Comércio de produtos agrícolas. OGM. Soja. Avaliação técnica do MAPA. Mudanças de forma.";2003-01-21
"45";"TEL";"PEQUIM (E)";"Coréia do Norte. Programa nuclear. Relações ChinaEstados Unidos. Visita do SubSecretário para Desarmamento John Bolton.";2003-01-21
"48";"DET";"WASHINGTON (E)";"Brasil-Venezuela. Grupo de Amigos. Encontro com a delegação norte-americana em Quito.";2003-01-21
"51";"DET";"WASHINGTON (E)";"Indonésia-EUA. Visita do Subsecretário Kelly. Registro obrigatório de indonésios nos Estados Unidos. Retransmissão de telegrama.";2003-01-21
"50";"TEL";"PEQUIM (E)";"OMS. Candidatura moçambicana. Gestão em Pequim. Coordenação com a Embaixada da França.";2003-01-23
"183";"TEL";"WASHINGTON (E)";"Não proliferação. Política Externa. O papel das armas nucleares americanas. Matéria do Wall Street Journal\". \"";2003-01-23
"29";"DET";"PEQUIM (E)";"Brasil-China. Visita do Embaixador da China em Brasília ao Assessor Especial do PR. Relato.";2003-01-24
"30";"DET";"PEQUIM (E)";"Promoção Comercial. Material de Defesa. LAD 2003. Convidados Estrangeiros.";2003-01-24
"200";"TEL";"WASHINGTON (E)";"Estratégia Nacional de Combate a Armas de Destruição em Massa. Briefing\" na casa Branca. \"";2003-01-24
"216";"TEL";"WASHINGTON (E)";"Brasil-EUA. Encontro do Ministro de Estado com o Secretário de Estado.";2003-01-27
"222";"TEL";"WASHINGTON (E)";"EUA. Política externa. Iraque. Não-Proliferação. Tentativa de importação de tubos de alumínio para fins alegadamente nucleares.";2003-01-27
"76";"DET";"WASHINGTON (E)";"OEA. Venezuela. Reunião do Grupo de Amigos.";2003-01-27
"77";"DET";"WASHINGTON (E)";"OEA. Venezuela. Reunião do Grupo de Amigos.";2003-01-27
"82";"DET";"WASHINGTON (E)";"COLÔMBIA. NARCOTRÁFICO. PROPOSTA DE URIBE. FORÇA TAREFA LIDERADA PELOS EUA. AMÉRICA DO SUL. DAVOS.";2003-01-28
"85";"DET";"WASHINGTON (E)";"Retransmissão de Telegramas.";2003-01-28
"65";"TEL";"PEQUIM (E)";"Promoção Comercial. Material de Defesa. LAD 2003. Convidados estrangeiros.";2003-01-29
"34";"DET";"PEQUIM (E)";"Promoção Comercial. Material de Defesa. LAD 2003. Convidados Estrangeiros.";2003-01-29
"251";"TEL";"WASHINGTON (E)";"EUA. Política externa e interna. Discurso sobre o Estado da União. Iraque.";2003-01-29
"297";"TEL";"WASHINGTON (E)";"EUA. Política Externa. Conversas com o Secretário de Defesa e representantes do corpo diplomático. Crise do Iraque.";2003-03-02
"321";"TEL";"WASHINGTON (E)";"EUA. Política externa. Prioridades para a América Latina do novo Presidente da Comissão de Relações Exteriores do Senado.";2003-04-02
"326";"TEL";"WASHINGTON (E)";"EUA. Política externa e interna. Iraque. Hipótese de guerra. Possíveis conseqüências políticas.";2003-04-02
"324";"TEL";"WASHINGTON (E)";"Eventual conflito militar no Iraque. Efeitos econômicos prováveis. Estudo. Atualização. Visão desde Washington.";2003-04-02
"111";"DET";"WASHINGTON (E)";"Malásia-Cingapura. Tensão entre dois vizinhos. Declarações do PM Mahathir Mohamad. Retransmissão de telegrama.";2003-04-02
"328";"TEL";"WASHINGTON (E)";"EUA. Política externa e interna. Iraque. Discurso de Colin Powell no CSONU.";2003-05-02
"365";"TEL";"WASHINGTON (E)";"EUA. Política de defesa. palestra do Chefe do Comando Sul dos EUA no Inter-American Dialogue.";2003-08-02
"87";"TEL";"PEQUIM (E)";"Brasil-China. Comércio de produtos agropecuários. Missão da AQSIQ ao Brasil. Agenda. Encontro com funcionários da entidade.";2003-10-02
"127";"DET";"WASHINGTON (E)";"Brasil-EUA. IV Reunião do Mecanismo de Consultas Políticas. Data. Proposta de Agenda.";2003-10-02
"125";"DET";"WASHINGTON (E)";"Situação no Iraque. Gestão da Embaixadora dos EUA.";2003-10-02
"395";"TEL";"WASHINGTON (E)";"EUA-Brasil. Negociações da ALCA. Posição do Brasil. Sugestão para exame de alternativas.";2003-11-02
"94";"TEL";"PEQUIM (E)";"RPC. Televisão digital. Estágio de desenvolvimento. Abertura de novo canal de diálogo.";2003-12-02
"409";"TEL";"WASHINGTON (E)";"Brasil-EUA. IV Reunião de consultas Políticas. Proposta de agenda.";2003-12-02
"413";"TEL";"WASHINGTON (E)";"EUA. Ameaça Terrorista. Medidas de Contingência.";2003-02-13
"111";"TEL";"PEQUIM (E)";"Brasil-China. Visita de VM da AQSIQ. Soja. Sugestão de ponto de conversação.";2003-02-14
"67";"DET";"PEQUIM (E)";"Moçambique-Brasil. OMS. Agradecimentos e comentários do Primeiro-Ministro Mocumbi.";2003-02-14
